unix_timestamp,x,y,z
1478799193.625000,22,12,57
1478799193.656250,22,11,57
1478799193.687500,22,11,57
1478799193.718750,22,12,57
1478799193.750000,22,11,57
1478799193.781250,22,11,57
1478799193.812500,22,11,57
1478799193.843750,22,12,57
1478799193.875000,22,11,57
1478799193.906250,22,11,58
1478799193.937500,22,12,57
1478799193.968750,22,12,57
1478799194.000000,22,12,57
1478799194.031250,22,11,57
1478799194.062500,22,11,57
1478799194.093750,22,11,57
1478799194.125000,22,12,57
1478799194.156250,22,11,58
1478799194.187500,22,11,58
1478799194.218750,21,11,58
1478799194.250000,21,11,57
1478799194.281250,22,12,57
1478799194.312500,22,13,56
1478799194.343750,22,12,56
1478799194.375000,22,12,57
1478799194.406250,22,12,58
1478799194.437500,22,11,58
1478799194.468750,22,11,58
1478799194.500000,22,11,58
1478799194.531250,22,11,58
1478799194.562500,22,11,58
1478799194.593750,22,11,57
1478799194.625000,22,11,57
1478799194.656250,22,11,57
1478799194.687500,22,12,57
1478799194.718750,22,12,57
1478799194.750000,22,12,57
1478799194.781250,22,12,57
1478799194.812500,22,11,57
1478799194.843750,22,11,57
1478799194.875000,22,11,57
1478799194.906250,22,11,57
1478799194.937500,22,11,57
1478799194.968750,22,11,57
1478799195.000000,22,11,57
1478799195.031250,22,11,58
1478799195.062500,22,11,57
1478799195.093750,22,11,57
1478799195.125000,22,12,57
1478799195.156250,22,12,57
1478799195.187500,22,11,57
1478799195.218750,22,12,57
1478799195.250000,22,12,57
1478799195.281250,22,12,57
1478799195.312500,23,11,58
1478799195.343750,22,11,58
1478799195.375000,22,11,58
1478799195.406250,22,11,57
1478799195.437500,22,12,57
1478799195.468750,22,12,57
1478799195.500000,22,11,57
1478799195.531250,21,11,57
1478799195.562500,21,10,58
1478799195.593750,22,12,57
1478799195.625000,22,13,56
1478799195.656250,22,14,55
1478799195.687500,22,14,56
1478799195.718750,22,12,58
1478799195.750000,22,9,58
1478799195.781250,22,9,59
1478799195.812500,22,10,59
1478799195.843750,22,10,58
1478799195.875000,22,11,58
1478799195.906250,22,11,58
1478799195.937500,22,11,57
1478799195.968750,22,12,57
1478799196.000000,22,12,57
1478799196.031250,22,12,57
1478799196.062500,22,12,57
1478799196.093750,22,12,57
1478799196.125000,22,12,57
1478799196.156250,22,11,57
1478799196.187500,22,11,57
1478799196.218750,22,11,57
1478799196.250000,22,11,57
1478799196.281250,22,11,58
1478799196.312500,22,11,57
1478799196.343750,22,11,58
1478799196.375000,22,11,57
1478799196.406250,22,11,57
1478799196.437500,22,11,57
